AlsoNoticed,BFROid,Class,County,Date,Environment,LocationDetails,Month,NearestRoad,NearestTown,NoName,Number of Records,Observed,OtherStories,OtherWitnesses,Season,SightingId,State,Submitted,TimeAndConditions,Title,URL,YearGroup,YearofSighting
,2149,Class B,Ashe County,22,,Off the Blue Ridge Parkway in the northern Appalachian Mtns.,March,Blue Ridge Parkway,Glendale Springs,,1," Witnesses observed 12 to 16 inch (approx.) length tracks in the shape of a foot about 5-6 feet apart in 21 inches of snow. These tracks were seen within a 2 mile radius in the northern mountains of North Carolina in a town called Glendale Springs, off th",,,Winter,1847,North Carolina,"Submitted by witness Ginger Goss on Wednesday, May 29, 1996.","This occured at 2:00am-3:00am on the 22nd (?) of March in 1987, at Glendale Springs, North Carolina (Ashe County)There were more than 10 witnesses. Park rangers and residents of the town saw these tracks and they were seen over a mile or more.",Park Rangers and residents of Glendale Springs observe large footprints in deep snow,http://www.bfro.net/GDB/show_report.asp?id=2149&PrinterFriendly=True,1987,1987
,6962,Class B,Trinity County,,"Foot of Grizzly Mountian. Hillside ranchland, rocky bluffs and separated stands of pine and hardwoods with lots of grassy balds.","From Garberville take the Blocksburg Road to Fort Sewart and from there to the little town of Zenia, right next to the Six Rivers national forrest.",November,old Zenia road from Garberville,Zenia,,1,Some friends and I had come home late from a dance and were setting in the house tuning a guitar when all of a sudden we heard this loud wail or cry coming from outside.  It was cold but no snow yet.  We went outside on the porch and could still hear this,Bigfoot has always been part of the folklore of this whole area.,Three of us heard the screems and two of us explored the area.,Winter,566,California,"Submitted by witness J. G. on Friday, September 26, 2003.","about two or three in the morning, very cold.",Friends hear late night scream near Garberville,http://www.bfro.net/GDB/show_report.asp?id=6962&PrinterFriendly=True,1964,1964
"None really , we just got out of there .",27687,Class B,Los Angeles County,,"By a ranch house that had steep hills not far from it, with a semi wooded area around the ranch house, but there was this very highly wooded area close by.","I was with others and was driven to the cabin. I don''t know where it is really, but, I do know it was in the lake Hughes area and we turned off of Lake Hughes''s road to get to his house or ranch. My buddy was the post Master of Alturas, Ca, and has reti",November,Lake Hughes Road,Lake Hughes,,1," On a day after the snow had fallen, we went hunting up in the Lake Hughes area in California. There were 4 of us hunting that day; my dad, and myself and 2 good buddies. Well, the deer hunting was not that good that day so one of my buddies said to us, m","I did read one time about a report in that area. I think it was in 1980''s or something like this. A car was driving down a road in that area and seen a big hairy thing on or by the road, and it went down the side of the road. When I seen that report, I k",3,Winter,373,California,"Submitted by witness Neil on Wednesday, May 05, 2010.","About 1 pm. Could have been a bit later like 2-3 pm. Sun was out but cold and it had snowed sometime before we got there, maybe a few days before maybe more??",Possible tracks found in snow and mud on family property many years ago near Lake Hughes,http://www.bfro.net/GDB/show_report.asp?id=27687&PrinterFriendly=True,1976,1976
Just that the all the normal forest sounds were silent just prior to the thing screaming.,2311,Class B,Tuolumne County,,Pine forest,,November,Forest Road 4N12,Strawberry,,1," While walking on a road headed toward Bert Reed''s historic cabin on the Stanislaus National Forest, the forest suddenly went silent, and then something in the brush screamed at me and the person I was with.  We were unable to see what had made the sound","Yes, just after our experience, there was some huge press on some sightings that happened that winter/spring (1993/1994) in the Herring Creek area during a timber sale. I believe some program, like Unsolved Mysterious, or that Fox show, did a program on i","2, we were walking on the road (because the road was too wet and muddy to drive).",Winter,602,California,"Submitted by witness on Saturday, April 28, 2001.",This happened at mid-morning.,Two hikers have interesting experience near Strawberry,http://www.bfro.net/GDB/show_report.asp?id=2311&PrinterFriendly=True,1993,1993
It took me awhile after hearing the first vocalization to grasp what I was hearing.,3588,Class B,Teller County,,"Mountainous, with open grasses with dark pine timber and aspen. Near Skagway Reservior, 10 miles south of Pikes Peak.","It was off Gold Camp Rd., two miles east of the watershed road.",November,Gold Camp Road,"Victor, Colorado",,1," In November 2001, I was guiding for a husband and wife team and was also accompanied by my own wife during a elk hunt. That morning we had located a herd of elk in some remote country and had stalked to their location to find that it was only cows. Since","Only the two other incidents that occured 3 years prior, but 8 to 10 miles away. [See Report 819, under Teller County: Sightings by hunting guide in Pike National Forest ]",My wife and I and two other hunters. We where listening and looking with binoculars for elk.,Winter,723,Colorado,"Submitted by witness on Friday, January 04, 2002.","Early morning, sunny day, with good light. Cold mid 30''s with frost on the ground.","Hunting party hears vocalization, wood knocks; finds elk carcass, off Gold Camp Road near Victor, in Pike Nat''l Forest",http://www.bfro.net/GDB/show_report.asp?id=3588&PrinterFriendly=True,2001,2001
"For several weeks prior and even after-wards,my stepfather and his friend had been hunting quite extensively. He often commented on the eerie silence and how nothing, even bugs seldom if ever made a noise. The days we were camping out we all experienced """,28263,Class B,Taylor County,,"Swampy Terrain, Mixture of Cabbage Palm Trees, Mixture of hardwoods and Pines, within walking/hiking distance of the Gulf of Mexico.","HWY 98 West to the Econfina River Grade, Left on said road to Snipes Island Grade, Back near the Marshlands.",November,US HWY 98 West,"Perry, Fla",,1, During November -December hunting season in 1981 my stepfather took us hunting many times in the Snipes Island Grade/Econfina River area area. His family had owned many acres of land in that area for years. We spent quite a bit of time in the area campin,,"Family Members, all were asleep under a makeshift lean to.",Winter,929,Florida,"Submitted by witness on Saturday, September 18, 2010.","Middle of the Night, between 12-4 am",Man recalls his terrifying encounter near the Econfino State Park while camping with his family,http://www.bfro.net/GDB/show_report.asp?id=28263&PrinterFriendly=True,1981,1981
"There were several very strange things, including a sighting by my uncle, over the entire trip.",8935,Class B,Osceola County,,The only landmark I can provide at this time is what I believe is called the Avon Bombing Range.I could be wrong about the name but there is one near there. The property itself is called River Ranch and is not to be confused with the publiclyacsessible ca,"100 thousand + acre ranch and private hunting reserve between Lake Kissimme and Tiger Lake. Long leaf pine, palmetto heads and oak hammocks.I will provide more specfic directions after I speak to a researcher.",November,Sam Keene blvd.,Fedhaven,,1," The incidents all took place on a private reserve of land called River Ranch over the Thanksgiving holiday weekend of 1985, friday night through early sunday afternoon. My uncle and I arrived at the family cabin at around 10 p.m. friday night and for the",No. I haven''t been back there since.,Myself and my uncle.,Winter,887,Florida,"Submitted by witness on Thursday, July 01, 2004.","Day and night off and on for the entire trip. The weather was near perfect. Sunny, cool and dry.",Various occurences between Lake Kissimmee and Tiger Lake that may be BF-related,http://www.bfro.net/GDB/show_report.asp?id=8935&PrinterFriendly=True,1985,1985
No,23498,Class B,Union County,,"Dense vegetation, marshy.","About 5 miles north of Lake Butler, the lake located just North of the town.",November,Florida Road 231,"Lake Butler, Florida",,1," I was archery hunting in Lake Butler Management area in Baker County, Florida. I had found a hog wallow, and set up a ground blind to cover the main trail coming into the wallow. After about 30 minutes in the blind I heard several grunting and breathing",No,Only myself,Winter,930,Florida,"Submitted by witness on Tuesday, April 01, 2008.",Late afternoon,"Bow hunter describes possible tracks, sounds and scat north of Lake Butler",http://www.bfro.net/GDB/show_report.asp?id=23498&PrinterFriendly=True,1986,1986
my family and I were the only customers staying at the resort that night. owners were out 2a.m. or we would have dragged them out for witness,27261,Class B,Wayne County,,typical missouri shorefront. three points of land come together to form a cove on lake wappapello. we were on one point of land the creatures were each on a diferent point.,if you look at the location of chaonia landing you''ll note it sits in the middle of three points of land surrounded by the waters of lake wappapello. these two creatures were across the water from each other trying to find a path back together. eventuall,November,road ended in the water,"williamsville , chaonia landing",,1, My wife and I were night fishing off the docks of chaonia landing at lake wappapello in late fall early winter 2007. At around midnight we heard rocks being thrown into the lake from across the bank.  we went to the end of the dock to see what was going,"my grandfather my uncle and my dad has fished those docks for over 75 years never having even heard anything like this, however earlier that summer my wife and I were heading out to night fish out on the main lake when a boat just returning from the lake",my wife and I eventually ran to our cabin where we made my father come out and listen to the big creature throw a fit. the cabins sit on top the point overlooking the cove. you could easily hear each rock hit the water and the growls and screams that foll,Winter,1796,Missouri,"Submitted by witness on Friday, February 05, 2010.",clear cold night not a sound in the air. the dock lights lit up the whole cove.,Couple witness rocks thrown and possible vocalizations between two animals on either side of a fishing dock near Williamsville,http://www.bfro.net/GDB/show_report.asp?id=27261&PrinterFriendly=True,2007,2007
,1018,Class B,Clark County,,Cornfield with thick woods on the back and side edges.,"From South Vienna take State Route 40 west to Buena Vista Rd, turn right and it''s less than a mile down on the right.",November,Buena Vista and State Route 40,South Vienna,,1," Well, there is actually two incidents I would like to tell you about. The first being the sounds I heard while night fishing with three other people. It was between 10 PM and midnight, we were fishing on the bank of a local lake. Out of know where we all",,,Winter,2160,Ohio,"Submitted by witness on Sunday, December 31, 2000.",The first incident was between 10 PM and midnight. There was a full moon out and the stars were visible. It was a typical summer night. The second incident took place close to 10 AM. It was pretty clear out with a real lite snow falling.,A man driving stops to watch a hair covered creature walk across a cornfield,http://www.bfro.net/GDB/show_report.asp?id=1018&PrinterFriendly=True,1988,1988
